iter	Recall	Logloss
215	0.75	0.147120008
216	0.75	0.1466036908
217	0.75	0.1460825909
218	0.7565789474	0.1453389532
219	0.7565789474	0.1447440849
220	0.75	0.144223381
221	0.7565789474	0.1436671105
222	0.7565789474	0.1429193007
223	0.7565789474	0.1422935841
224	0.7565789474	0.1416421158
225	0.7565789474	0.1407408443
226	0.7697368421	0.139805304
227	0.7697368421	0.1391971208
228	0.7697368421	0.1385328814
229	0.7697368421	0.137823887
230	0.7697368421	0.1372256847
231	0.7763157895	0.1368858273
232	0.7763157895	0.1361947128
233	0.7763157895	0.1355244085
234	0.7828947368	0.1348351922
235	0.7894736842	0.1339278637
236	0.7894736842	0.133405368
237	0.7894736842	0.132646512
238	0.7828947368	0.1318947356
239	0.7828947368	0.1315441003
240	0.7828947368	0.1313737808
241	0.7894736842	0.1310251675
242	0.7960526316	0.1307146769
243	0.7960526316	0.1304814244
244	0.7960526316	0.1295086349
245	0.7960526316	0.1291969042
246	0.7960526316	0.1288220149
247	0.7960526316	0.1282547187
248	0.7960526316	0.1275170898
249	0.8092105263	0.1271853608
250	0.8026315789	0.1267198375
251	0.8026315789	0.1261753826
252	0.8092105263	0.1257623937
253	0.8092105263	0.1256492322
254	0.8026315789	0.1249392357
255	0.8157894737	0.1246847594
256	0.8223684211	0.124201452
257	0.8157894737	0.1237516008
258	0.8289473684	0.1231983638
259	0.8289473684	0.1231149879
260	0.8289473684	0.1226504668
261	0.8355263158	0.1221913167
262	0.8289473684	0.1214763971
263	0.8355263158	0.1210347743
264	0.8355263158	0.1204782405
265	0.8486842105	0.1201847238
266	0.8486842105	0.1197410899
267	0.8552631579	0.1193042707
268	0.8552631579	0.1191952501
269	0.8618421053	0.1191335024
270	0.8486842105	0.1187060062
271	0.8486842105	0.1177808471
272	0.8486842105	0.1177089555
273	0.8552631579	0.1173248878
274	0.8552631579	0.1170701328
275	0.8618421053	0.1165060396
276	0.8684210526	0.1160783632
277	0.875	0.1155777098
278	0.8815789474	0.1151203377
279	0.8815789474	0.1143351903
280	0.8815789474	0.1138471484
281	0.8815789474	0.1133362443
282	0.8815789474	0.1127131148
283	0.8815789474	0.1125180724
284	0.8815789474	0.1123502801
285	0.8815789474	0.1116631378
286	0.8815789474	0.1110711322
287	0.8815789474	0.1106366446
288	0.8815789474	0.110053608
289	0.8815789474	0.109970878
290	0.8815789474	0.1095530961
291	0.8815789474	0.1092904491
292	0.8815789474	0.1090200722
293	0.8815789474	0.108425856
294	0.8815789474	0.1077501644
295	0.8815789474	0.1071909897
296	0.8815789474	0.1067089838
297	0.8815789474	0.1066597724
298	0.8815789474	0.1061548237
299	0.8947368421	0.1055361325
300	0.8947368421	0.105147113
301	0.9013157895	0.1046879547
302	0.9078947368	0.1041587027
303	0.9144736842	0.103547861
304	0.9144736842	0.1031400623
305	0.9144736842	0.1026482736
306	0.9078947368	0.1021314466
307	0.9144736842	0.1013972373
308	0.9210526316	0.1013203112
309	0.9210526316	0.1009531705
310	0.9144736842	0.1005282136
311	0.9210526316	0.1001446099
312	0.9210526316	0.09966010848
313	0.9210526316	0.09935484839
314	0.9210526316	0.09931707675
315	0.9210526316	0.09869503517
316	0.9210526316	0.09837621758
317	0.9210526316	0.09809472261
318	0.9210526316	0.09797172108
319	0.9210526316	0.09730490677
320	0.9276315789	0.09708060637
321	0.9276315789	0.09667768231
322	0.9276315789	0.09628868463
323	0.9276315789	0.09567339103
324	0.9276315789	0.09527013761
325	0.9276315789	0.09492379103
326	0.9276315789	0.09453706275
327	0.9276315789	0.09450028509
328	0.9276315789	0.09397947417
329	0.9276315789	0.09360990604
330	0.9276315789	0.09313358691
331	0.9276315789	0.09245714436
332	0.9276315789	0.09188813822
333	0.9276315789	0.0916433634
334	0.9276315789	0.09144459849
335	0.9276315789	0.09106089809
336	0.9276315789	0.09078502273
337	0.9276315789	0.09050058672
338	0.9276315789	0.09016848502
339	0.9276315789	0.09013438515
340	0.9276315789	0.08975848231
341	0.9342105263	0.08930389247
342	0.9342105263	0.08888203982
343	0.9276315789	0.08853087201
344	0.9276315789	0.08844401698
345	0.9276315789	0.08827050052
346	0.9276315789	0.08823086654
347	0.9276315789	0.08772032608
348	0.9276315789	0.08726782772
349	0.9276315789	0.08701577279
350	0.9276315789	0.08649790856
351	0.9342105263	0.08611628824
352	0.9342105263	0.08609222487
353	0.9407894737	0.08574856292
354	0.9407894737	0.0854680611
355	0.9473684211	0.08500707702
356	0.9473684211	0.08477927849
357	0.9473684211	0.08441526869
358	0.9473684211	0.08414916503
359	0.9473684211	0.08361528938
360	0.9473684211	0.08325476314
361	0.9473684211	0.08285774356
362	0.9473684211	0.08254451665
363	0.9539473684	0.08216809354
364	0.9539473684	0.08181193167
365	0.9539473684	0.08170399005
366	0.9539473684	0.08150122441
367	0.9539473684	0.08132380493
368	0.9539473684	0.08123146818
369	0.9539473684	0.08083571319
370	0.9605263158	0.08056112579
371	0.9605263158	0.08028718064
372	0.9605263158	0.08023287449
373	0.9605263158	0.08014545675
374	0.9605263158	0.07969768554
375	0.9605263158	0.07960140486
376	0.9605263158	0.07932736232
377	0.9605263158	0.07891387013
378	0.9605263158	0.07856251136
379	0.9605263158	0.07827645995
380	0.9605263158	0.07795135557
381	0.9605263158	0.07756673347
382	0.9605263158	0.07720354517
383	0.9605263158	0.07682614696
384	0.9605263158	0.07635036326
385	0.9605263158	0.07607832492
386	0.9605263158	0.07582550835
387	0.9605263158	0.07533965564
388	0.9605263158	0.07506433603
389	0.9605263158	0.07501946837
390	0.9605263158	0.07474902774
391	0.9605263158	0.07438496207
392	0.9605263158	0.07409430442
393	0.9605263158	0.07374653039
394	0.9605263158	0.0735438588
395	0.9605263158	0.07321917971
396	0.9605263158	0.0728832526
397	0.9605263158	0.07260058392
398	0.9605263158	0.07216314948
399	0.9605263158	0.07196026442
400	0.9605263158	0.07157247642
401	0.9671052632	0.07128314491
402	0.9671052632	0.07102228009
403	0.9671052632	0.07075297186
404	0.9671052632	0.0706784674
405	0.9671052632	0.07039951404
406	0.9671052632	0.07008384594
407	0.9671052632	0.06984208234
408	0.9671052632	0.06960030052
409	0.9671052632	0.06932770371
410	0.9736842105	0.06899857595
411	0.9736842105	0.06871036757
412	0.9671052632	0.06861528574
413	0.9671052632	0.06833223587
414	0.9736842105	0.06809595003
415	0.9736842105	0.06783557378
416	0.9736842105	0.0676921948
417	0.9736842105	0.06743085852
418	0.9736842105	0.06724754921
419	0.9736842105	0.06693239996
420	0.9736842105	0.06675417681
421	0.9736842105	0.06673758252
422	0.9736842105	0.06655836553
423	0.9736842105	0.0662940265
424	0.9736842105	0.06597341305
425	0.9736842105	0.06569685409
426	0.9736842105	0.06540267698
427	0.9736842105	0.06522048974
428	0.9736842105	0.065191493
429	0.9736842105	0.0649784853
430	0.9736842105	0.06478355102
431	0.9736842105	0.06452279239
432	0.9736842105	0.06422650804
433	0.9736842105	0.06399589167
434	0.9736842105	0.06370576563
435	0.9736842105	0.0634075742
436	0.9736842105	0.06320861008
437	0.9736842105	0.06302597746
438	0.9736842105	0.06288573341
439	0.9802631579	0.06259555628
440	0.9802631579	0.06234674426
441	0.9802631579	0.0619981567
442	0.9802631579	0.06187367661
443	0.9802631579	0.06165335441
444	0.9802631579	0.06137756475
445	0.9802631579	0.06120765286
446	0.9802631579	0.06102987864
447	0.9802631579	0.06090595818
448	0.9802631579	0.06069481549
449	0.9802631579	0.06052695539
450	0.9802631579	0.06031067243
451	0.9802631579	0.0600522145
452	0.9802631579	0.05981430055
453	0.9802631579	0.05953987411
454	0.9802631579	0.05931372691
455	0.9802631579	0.05903786554
456	0.9934210526	0.05880499535
457	0.9934210526	0.05862083365
458	0.9934210526	0.05842212521
